"","Customer ID","Gender","Age","Income (USD/Month)","Transactions","Total Charged","Average Charged","Average KM Travelled","City","Prefered Company"
"36967",47506,"Male",62,20190,2,764.07,382.035,33.615,"SACRAMENTO CA","Pink Cab"
"36968",47507,"Male",42,21304,2,609.57,304.785,22.48,"SACRAMENTO CA","Pink Cab"
"36969",47511,"Female",20,32192,1,78.78,78.78,3.39,"SACRAMENTO CA","Yellow Cab"
"36970",47512,"Male",25,21942,3,1220.04,406.68,27.3466666666667,"SACRAMENTO CA","Yellow Cab"
"36971",47513,"Female",32,10582,1,282.41,282.41,16.24,"SACRAMENTO CA","Yellow Cab"
"36972",47516,"Male",48,32367,1,795.36,795.36,35,"SACRAMENTO CA","Yellow Cab"
"36973",47520,"Female",18,22211,1,397.47,397.47,26.64,"SACRAMENTO CA","Yellow Cab"
"36974",47521,"Male",22,4827,1,678.7,678.7,37.44,"SACRAMENTO CA","Yellow Cab"
"36975",47522,"Male",31,13295,1,195.07,195.07,9.5,"SACRAMENTO CA","Yellow Cab"
"36976",47523,"Male",32,7718,2,250.16,125.08,9.01,"SACRAMENTO CA","Pink Cab"
"36977",47524,"Female",40,2001,1,529.16,529.16,38.4,"SACRAMENTO CA","Pink Cab"
"36978",47526,"Male",34,5009,1,384.82,384.82,29.96,"SACRAMENTO CA","Pink Cab"
"36979",47529,"Male",27,31027,1,1093.66,1093.66,35.34,"SACRAMENTO CA","Yellow Cab"
"36980",47533,"Female",48,23792,1,545.24,545.24,30,"SACRAMENTO CA","Pink Cab"
"36981",47534,"Female",57,4110,1,461.44,461.44,25.74,"SACRAMENTO CA","Pink Cab"
"36982",47535,"Female",30,26841,1,570.27,570.27,41.8,"SACRAMENTO CA","Pink Cab"
"36983",47539,"Male",19,23293,1,106.48,106.48,6.79,"SACRAMENTO CA","Yellow Cab"
"36984",47541,"Female",30,7378,1,633,633,44.4,"SACRAMENTO CA","Yellow Cab"
"36985",47544,"Male",20,14609,1,424.74,424.74,26.78,"SACRAMENTO CA","Yellow Cab"
"36986",47545,"Male",36,13670,2,871.74,435.87,29.105,"SACRAMENTO CA","Pink Cab"
"36987",47547,"Male",38,23498,1,436.78,436.78,29.64,"SACRAMENTO CA","Pink Cab"
"36988",47548,"Male",33,8706,1,427.26,427.26,31.5,"SACRAMENTO CA","Yellow Cab"
"36989",47549,"Female",23,12462,1,499.67,499.67,35,"SACRAMENTO CA","Yellow Cab"
"36990",47552,"Male",33,21881,2,712.27,356.135,28.025,"SACRAMENTO CA","Pink Cab"
"36991",47553,"Male",19,18124,1,683.3,683.3,38.61,"SACRAMENTO CA","Yellow Cab"
"36992",47554,"Male",63,15380,1,232.1,232.1,19.2,"SACRAMENTO CA","Pink Cab"
"36993",47555,"Male",21,24158,1,78.37,78.37,6,"SACRAMENTO CA","Yellow Cab"
"36994",47556,"Male",55,20692,1,537.37,537.37,35.2,"SACRAMENTO CA","Pink Cab"
"36995",47557,"Male",36,11361,1,444.44,444.44,26.73,"SACRAMENTO CA","Yellow Cab"
"36996",47558,"Female",52,28835,2,939.31,469.655,32.3,"SACRAMENTO CA","Pink Cab"
"36997",47560,"Female",60,12774,2,588.9,294.45,20.32,"SACRAMENTO CA","Pink Cab"
"36998",47561,"Male",24,19109,2,583.66,291.83,20.23,"SACRAMENTO CA","Pink Cab"
"36999",47563,"Male",42,9489,2,520.37,260.185,20.81,"SACRAMENTO CA","Pink Cab"
"37000",47565,"Male",18,22875,1,29.94,29.94,2.08,"SACRAMENTO CA","Yellow Cab"
"37001",47566,"Male",22,24513,3,260.74,86.9133333333333,7.15,"SACRAMENTO CA","Pink Cab"
"37002",47567,"Male",39,8510,1,177.33,177.33,14,"SACRAMENTO CA","Yellow Cab"
"37003",47568,"Male",37,7904,1,82.66,82.66,5.95,"SACRAMENTO CA","Pink Cab"
"37004",47569,"Female",48,24351,1,349.83,349.83,29.25,"SACRAMENTO CA","Yellow Cab"
"37005",47570,"Female",26,8081,1,218.71,218.71,12.84,"SACRAMENTO CA","Pink Cab"
"37006",47571,"Female",35,18909,1,345.5,345.5,20.16,"SACRAMENTO CA","Yellow Cab"
"37007",47573,"Female",39,7812,1,160.81,160.81,14.28,"SACRAMENTO CA","Pink Cab"
"37008",47576,"Female",34,20914,1,88.96,88.96,6.78,"SACRAMENTO CA","Pink Cab"
"37009",47577,"Male",32,12517,2,794.14,397.07,22.76,"SACRAMENTO CA","Pink Cab"
"37010",47579,"Female",36,22736,3,683.76,227.92,15.77,"SACRAMENTO CA","Pink Cab"
"37011",47580,"Female",34,31222,2,65.69,32.845,2.565,"SACRAMENTO CA","Pink Cab"
"37012",47582,"Male",45,8950,3,1100.45,366.816666666667,22.8033333333333,"SACRAMENTO CA","Yellow Cab"
"37013",47583,"Female",33,14616,1,549.51,549.51,32.4,"SACRAMENTO CA","Yellow Cab"
"37014",47584,"Male",38,3011,1,320.8,320.8,23.4,"SACRAMENTO CA","Pink Cab"
"37015",47586,"Female",33,4125,2,684.89,342.445,24.52,"SACRAMENTO CA","Pink Cab"
"37016",47590,"Male",47,13347,1,460.1,460.1,33.93,"SACRAMENTO CA","Yellow Cab"
"37017",47591,"Male",52,20906,1,286.15,286.15,25.48,"SACRAMENTO CA","Pink Cab"
"37018",47592,"Male",25,2719,1,198.66,198.66,15.3,"SACRAMENTO CA","Yellow Cab"
"37019",47593,"Female",20,3560,1,412.29,412.29,30.24,"SACRAMENTO CA","Pink Cab"
"37020",47594,"Female",22,3167,2,84.55,42.275,3.24,"SACRAMENTO CA","Pink Cab"
"37021",47597,"Female",34,19407,1,150.94,150.94,15.4,"SACRAMENTO CA","Pink Cab"
"37022",47600,"Male",23,14244,1,451.9,451.9,36.26,"SACRAMENTO CA","Pink Cab"
"37023",47601,"Female",52,9033,1,368.75,368.75,30.78,"SACRAMENTO CA","Pink Cab"
"37024",47605,"Male",28,16939,1,171.35,171.35,18.88,"SACRAMENTO CA","Pink Cab"
"37025",47607,"Female",36,23621,1,385.66,385.66,35.52,"SACRAMENTO CA","Pink Cab"
"37026",47610,"Female",22,18644,1,558.13,558.13,43.6,"SACRAMENTO CA","Pink Cab"
"37027",47611,"Female",24,24264,1,146.51,146.51,12.87,"SACRAMENTO CA","Pink Cab"
"37028",47613,"Male",48,7740,1,163.26,163.26,11.77,"SACRAMENTO CA","Yellow Cab"
"37029",47615,"Male",32,8874,2,1029.27,514.635,36.11,"SACRAMENTO CA","Yellow Cab"
"37030",47616,"Male",20,20469,2,544.41,272.205,19.53,"SACRAMENTO CA","Pink Cab"
"37031",47618,"Male",61,21935,2,378.95,189.475,13.21,"SACRAMENTO CA","Pink Cab"
"37032",47619,"Male",30,16433,1,382.42,382.42,30.78,"SACRAMENTO CA","Pink Cab"
"37033",47621,"Female",40,28462,2,852.35,426.175,29.67,"SACRAMENTO CA","Pink Cab"
"37034",47622,"Male",45,5736,1,336.11,336.11,24.42,"SACRAMENTO CA","Pink Cab"
"37035",47624,"Male",48,12233,1,725.64,725.64,44.4,"SACRAMENTO CA","Yellow Cab"
"37036",47626,"Male",41,15305,5,1963.9,392.78,26.336,"SACRAMENTO CA","Yellow Cab"
"37037",47629,"Female",47,21968,3,1325.88,441.96,30.04,"SACRAMENTO CA","Pink Cab"
"37038",47630,"Female",47,15968,1,437.12,437.12,33.04,"SACRAMENTO CA","Pink Cab"
"37039",47631,"Female",27,22682,2,1096.58,548.29,42.335,"SACRAMENTO CA","Yellow Cab"
"37040",47633,"Male",24,19296,1,148.11,148.11,13.56,"SACRAMENTO CA","Pink Cab"
"37041",47635,"Female",27,24235,1,564.94,564.94,34.98,"SACRAMENTO CA","Yellow Cab"
"37042",47639,"Male",50,18411,1,203.9,203.9,14.55,"SACRAMENTO CA","Yellow Cab"
"37043",47640,"Female",62,19263,2,550.01,275.005,19.235,"SACRAMENTO CA","Pink Cab"
"37044",47644,"Male",46,11133,1,23.15,23.15,2.1,"SACRAMENTO CA","Pink Cab"
"37045",47645,"Male",27,6078,2,387.03,193.515,17.285,"SACRAMENTO CA","Pink Cab"
"37046",47647,"Male",62,12759,2,639.45,319.725,25.855,"SACRAMENTO CA","Pink Cab"
"37047",47651,"Female",24,13989,5,2444.92,488.984,28.558,"SACRAMENTO CA","Pink Cab"
"37048",47652,"Female",27,18373,2,840.65,420.325,28.64,"SACRAMENTO CA","Pink Cab"
"37049",47653,"Male",65,10845,2,59.84,29.92,2.585,"SACRAMENTO CA","Pink Cab"
"37050",47655,"Male",47,16263,1,919.54,919.54,38.85,"SACRAMENTO CA","Yellow Cab"
"37051",47656,"Male",21,21049,2,327.67,163.835,9.68,"SACRAMENTO CA","Yellow Cab"
"37052",47660,"Female",24,10179,2,743.97,371.985,27.79,"SACRAMENTO CA","Pink Cab"
"37053",47661,"Male",57,9993,1,119.46,119.46,7.35,"SACRAMENTO CA","Yellow Cab"
"37054",47662,"Male",65,18309,1,782.9,782.9,42.18,"SACRAMENTO CA","Yellow Cab"
"37055",47666,"Female",58,13494,1,622.82,622.82,40.4,"SACRAMENTO CA","Pink Cab"
"37056",47668,"Female",48,12126,2,310.79,155.395,10.45,"SACRAMENTO CA","Yellow Cab"
"37057",47672,"Female",61,11255,1,71.29,71.29,5.88,"SACRAMENTO CA","Pink Cab"
"37058",47674,"Male",39,29366,2,1073.72,536.86,34.425,"SACRAMENTO CA","Pink Cab"
"37059",47675,"Male",59,24586,1,676.81,676.81,32.34,"SACRAMENTO CA","Yellow Cab"
"37060",47678,"Male",34,11336,1,801.4,801.4,32.55,"SACRAMENTO CA","Yellow Cab"
"37061",47680,"Male",27,11495,2,1147.37,573.685,32.22,"SACRAMENTO CA","Yellow Cab"
"37062",47681,"Female",33,13989,1,369.9,369.9,31.05,"SACRAMENTO CA","Pink Cab"
"37063",47682,"Female",65,4049,1,494.07,494.07,42.12,"SACRAMENTO CA","Yellow Cab"
"37064",47684,"Female",22,19926,1,495.81,495.81,31.2,"SACRAMENTO CA","Yellow Cab"
"37065",47685,"Female",36,21433,1,628.29,628.29,41.2,"SACRAMENTO CA","Pink Cab"
"37066",47686,"Male",44,2315,2,979.54,489.77,22.89,"SACRAMENTO CA","Pink Cab"
"37067",47687,"Male",25,16088,1,1065.42,1065.42,38,"SACRAMENTO CA","Yellow Cab"
"37068",47689,"Male",31,11411,1,144.9,144.9,11.64,"SACRAMENTO CA","Yellow Cab"
"37069",47690,"Male",57,22777,1,66.05,66.05,6.42,"SACRAMENTO CA","Pink Cab"
"37070",47692,"Male",39,24283,3,982.95,327.65,22.8833333333333,"SACRAMENTO CA","Pink Cab"
"37071",47695,"Male",31,27822,1,47.05,47.05,3.03,"SACRAMENTO CA","Yellow Cab"
"37072",47702,"Male",38,18841,1,301.39,301.39,19.38,"SACRAMENTO CA","Pink Cab"
"37073",47704,"Male",31,22337,2,734.53,367.265,20.63,"SACRAMENTO CA","Pink Cab"
"37074",47705,"Male",25,15265,1,379.93,379.93,39.24,"SACRAMENTO CA","Pink Cab"
"37075",47706,"Female",25,25338,2,353.44,176.72,11.91,"SACRAMENTO CA","Pink Cab"
"37076",47712,"Male",56,15751,1,517.55,517.55,37.8,"SACRAMENTO CA","Yellow Cab"
"37077",47713,"Female",46,24841,2,398.99,199.495,19.005,"SACRAMENTO CA","Pink Cab"
"37078",47719,"Male",32,14244,1,544.53,544.53,28,"SACRAMENTO CA","Yellow Cab"
"37079",47720,"Male",31,23692,2,527.47,263.735,16.49,"SACRAMENTO CA","Pink Cab"
"37080",47722,"Male",47,3133,1,489.21,489.21,39.1,"SACRAMENTO CA","Pink Cab"
"37081",47727,"Male",20,6816,2,343.87,171.935,13.66,"SACRAMENTO CA","Pink Cab"
"37082",47730,"Male",26,22474,2,510.37,255.185,17.38,"SACRAMENTO CA","Yellow Cab"
"37083",47731,"Male",34,5210,1,246.01,246.01,20.7,"SACRAMENTO CA","Yellow Cab"
"37084",47732,"Female",23,11239,4,1473.69,368.4225,31.4325,"SACRAMENTO CA","Pink Cab"
"37085",47735,"Male",22,8892,1,456.85,456.85,37.83,"SACRAMENTO CA","Pink Cab"
"37086",47736,"Female",40,5831,3,833.36,277.786666666667,19.8166666666667,"SACRAMENTO CA","Yellow Cab"
"37087",47738,"Female",40,5170,1,171.73,171.73,15.68,"SACRAMENTO CA","Pink Cab"
"37088",47739,"Male",44,8152,1,547.45,547.45,31.2,"SACRAMENTO CA","Yellow Cab"
"37089",47741,"Male",22,18936,2,606.35,303.175,18.33,"SACRAMENTO CA","Yellow Cab"
"37090",47742,"Male",18,9015,1,91.75,91.75,6.54,"SACRAMENTO CA","Pink Cab"
"37091",47743,"Female",37,30567,1,315.64,315.64,22.54,"SACRAMENTO CA","Yellow Cab"
"37092",47745,"Female",37,2751,1,130.98,130.98,10.71,"SACRAMENTO CA","Pink Cab"
"37093",47746,"Male",47,13607,2,530.39,265.195,15.37,"SACRAMENTO CA","Yellow Cab"
"37094",47747,"Male",51,10106,1,419.94,419.94,30.42,"SACRAMENTO CA","Pink Cab"
"37095",47750,"Male",38,13751,1,536.12,536.12,40.25,"SACRAMENTO CA","Pink Cab"
"37096",47751,"Male",40,24793,1,436.9,436.9,31.61,"SACRAMENTO CA","Pink Cab"
"37097",47752,"Female",38,10693,1,54.39,54.39,3.36,"SACRAMENTO CA","Pink Cab"
"37098",47755,"Male",33,12073,2,459.82,229.91,15.085,"SACRAMENTO CA","Pink Cab"
"37099",47757,"Male",39,2691,2,313.71,156.855,9.42,"SACRAMENTO CA","Pink Cab"
"37100",47758,"Female",31,17275,1,278.44,278.44,22.89,"SACRAMENTO CA","Pink Cab"
"37101",47759,"Female",25,7005,2,798.36,399.18,22.32,"SACRAMENTO CA","Yellow Cab"
"37102",47760,"Male",47,8823,1,436.06,436.06,31.03,"SACRAMENTO CA","Pink Cab"
"37103",47761,"Female",26,12780,2,457.77,228.885,15.935,"SACRAMENTO CA","Pink Cab"
"37104",47763,"Female",40,9765,1,193.35,193.35,18,"SACRAMENTO CA","Pink Cab"
"37105",47764,"Male",62,29156,1,249.03,249.03,20.6,"SACRAMENTO CA","Pink Cab"
"37106",47767,"Female",27,20766,1,435.41,435.41,30.74,"SACRAMENTO CA","Yellow Cab"
"37107",47768,"Female",52,5165,1,93.6,93.6,7.35,"SACRAMENTO CA","Pink Cab"
"37108",47769,"Female",29,16254,1,126.57,126.57,10.78,"SACRAMENTO CA","Pink Cab"
"37109",47774,"Male",31,21851,1,743.43,743.43,33.6,"SACRAMENTO CA","Yellow Cab"
"37110",47776,"Male",24,17973,1,66.55,66.55,6.54,"SACRAMENTO CA","Pink Cab"
"37111",47780,"Female",63,10136,1,578.44,578.44,30.3,"SACRAMENTO CA","Yellow Cab"
"37112",47782,"Male",32,3102,1,571.84,571.84,46.4,"SACRAMENTO CA","Pink Cab"
"37113",47785,"Male",63,16908,1,407.42,407.42,38.16,"SACRAMENTO CA","Pink Cab"
"37114",47787,"Female",26,10040,1,237.26,237.26,22.22,"SACRAMENTO CA","Pink Cab"
"37115",47793,"Male",25,7978,1,399.63,399.63,44.46,"SACRAMENTO CA","Pink Cab"
"37116",47794,"Male",43,16157,2,792.88,396.44,25.52,"SACRAMENTO CA","Yellow Cab"
"37117",47797,"Female",37,6314,2,297.78,148.89,9.43,"SACRAMENTO CA","Pink Cab"
"37118",47800,"Male",60,21720,1,228.06,228.06,16.66,"SACRAMENTO CA","Pink Cab"
"37119",47802,"Male",40,19604,1,500,500,43.29,"SACRAMENTO CA","Pink Cab"
"37120",47803,"Female",54,22045,1,369.02,369.02,33.99,"SACRAMENTO CA","Pink Cab"
"37121",47808,"Female",25,19359,1,325.96,325.96,25.48,"SACRAMENTO CA","Yellow Cab"
"37122",47814,"Female",49,2090,2,537.41,268.705,18.725,"SACRAMENTO CA","Yellow Cab"
"37123",47816,"Male",30,18004,1,518.94,518.94,29.16,"SACRAMENTO CA","Pink Cab"
"37124",47818,"Female",31,3051,1,334.12,334.12,22.05,"SACRAMENTO CA","Pink Cab"
"37125",47819,"Male",23,23787,1,292.43,292.43,24.38,"SACRAMENTO CA","Pink Cab"
"37126",47821,"Male",30,14886,1,531.67,531.67,24.2,"SACRAMENTO CA","Yellow Cab"
"37127",47822,"Female",57,24055,2,270.09,135.045,8.7,"SACRAMENTO CA","Pink Cab"
"37128",47824,"Male",64,22749,2,123.91,61.955,4.26,"SACRAMENTO CA","Pink Cab"
"37129",47825,"Female",38,15215,3,1059.56,353.186666666667,18.6233333333333,"SACRAMENTO CA","Yellow Cab"
"37130",47827,"Male",29,6858,1,107.88,107.88,7.77,"SACRAMENTO CA","Yellow Cab"
"37131",47828,"Male",61,12232,3,1038.89,346.296666666667,26.5133333333333,"SACRAMENTO CA","Yellow Cab"
"37132",47831,"Male",23,24599,1,521.69,521.69,39.24,"SACRAMENTO CA","Yellow Cab"
"37133",47832,"Female",37,3182,3,771.57,257.19,21.1933333333333,"SACRAMENTO CA","Yellow Cab"
"37134",47833,"Male",33,26963,1,55.26,55.26,3.18,"SACRAMENTO CA","Yellow Cab"
"37135",47834,"Female",44,15443,2,289.17,144.585,11.55,"SACRAMENTO CA","Pink Cab"
"37136",47836,"Male",35,7893,1,480.46,480.46,23.1,"SACRAMENTO CA","Yellow Cab"
"37137",47840,"Female",18,6786,1,420.53,420.53,24.72,"SACRAMENTO CA","Yellow Cab"
"37138",47841,"Male",49,13323,1,83.11,83.11,7.2,"SACRAMENTO CA","Pink Cab"
"37139",47843,"Male",37,24382,2,999.66,499.83,32.1,"SACRAMENTO CA","Pink Cab"
"37140",47844,"Female",18,7788,1,540.33,540.33,35.97,"SACRAMENTO CA","Yellow Cab"
"37141",47845,"Male",32,8684,1,132.18,132.18,8.55,"SACRAMENTO CA","Yellow Cab"
"37142",47851,"Male",41,7675,1,588.94,588.94,38.08,"SACRAMENTO CA","Yellow Cab"
"37143",47856,"Male",29,16376,2,1064.15,532.075,37.12,"SACRAMENTO CA","Pink Cab"
"37144",47859,"Male",35,19344,1,45.08,45.08,3.88,"SACRAMENTO CA","Pink Cab"
"37145",47861,"Male",24,20251,1,159.24,159.24,11.33,"SACRAMENTO CA","Yellow Cab"
"37146",47864,"Male",32,15706,1,189.45,189.45,18.88,"SACRAMENTO CA","Pink Cab"
"37147",47869,"Male",23,29469,1,216.44,216.44,18.24,"SACRAMENTO CA","Yellow Cab"
"37148",47882,"Female",35,20217,2,625.45,312.725,33.855,"SACRAMENTO CA","Pink Cab"
"37149",47883,"Male",25,16392,2,1046.73,523.365,41.65,"SACRAMENTO CA","Pink Cab"
"37150",47884,"Female",22,13231,2,577.1,288.55,24.455,"SACRAMENTO CA","Pink Cab"
"37151",47885,"Male",27,12268,2,856.55,428.275,28.855,"SACRAMENTO CA","Pink Cab"
"37152",47887,"Male",62,21224,2,714.03,357.015,24.63,"SACRAMENTO CA","Pink Cab"
"37153",47893,"Female",32,9484,1,72.17,72.17,6.65,"SACRAMENTO CA","Pink Cab"
"37154",47895,"Male",28,13525,2,557.89,278.945,24.21,"SACRAMENTO CA","Pink Cab"
"37155",47898,"Male",48,15610,1,395.26,395.26,22.8,"SACRAMENTO CA","Yellow Cab"
"37156",47900,"Female",22,19672,1,708.71,708.71,39.39,"SACRAMENTO CA","Yellow Cab"
"37157",47902,"Male",34,2523,1,152.2,152.2,11.55,"SACRAMENTO CA","Pink Cab"
"37158",47904,"Male",49,23047,2,1001.44,500.72,32.645,"SACRAMENTO CA","Yellow Cab"
"37159",47905,"Male",22,28173,2,926.58,463.29,36.305,"SACRAMENTO CA","Pink Cab"
"37160",47906,"Female",39,7380,1,269.48,269.48,24,"SACRAMENTO CA","Pink Cab"
"37161",47907,"Female",36,31422,2,632.99,316.495,26.035,"SACRAMENTO CA","Pink Cab"
"37162",47909,"Female",50,14785,1,263.42,263.42,19.08,"SACRAMENTO CA","Yellow Cab"
"37163",47910,"Female",44,3346,1,182.62,182.62,16.48,"SACRAMENTO CA","Pink Cab"
"37164",47911,"Female",33,17144,1,293.65,293.65,23,"SACRAMENTO CA","Pink Cab"
"37165",47913,"Male",53,28028,1,392.33,392.33,23.54,"SACRAMENTO CA","Yellow Cab"
"37166",47917,"Male",41,28480,1,74.99,74.99,6.79,"SACRAMENTO CA","Pink Cab"
"37167",47921,"Male",40,16215,2,821.97,410.985,27.335,"SACRAMENTO CA","Yellow Cab"
"37168",47923,"Male",27,12068,1,283.16,283.16,21.09,"SACRAMENTO CA","Yellow Cab"
"37169",47924,"Female",40,14257,1,143.29,143.29,12.72,"SACRAMENTO CA","Pink Cab"
"37170",47925,"Male",28,27773,1,108.23,108.23,5.05,"SACRAMENTO CA","Yellow Cab"
"37171",47928,"Female",29,33753,1,54.59,54.59,4.4,"SACRAMENTO CA","Pink Cab"
"37172",47931,"Male",29,2170,3,772.97,257.656666666667,19.58,"SACRAMENTO CA","Yellow Cab"
"37173",47932,"Female",18,3831,1,160.48,160.48,15.36,"SACRAMENTO CA","Pink Cab"
"37174",47934,"Male",25,9116,1,603.7,603.7,37.83,"SACRAMENTO CA","Yellow Cab"
"37175",47935,"Female",21,32359,1,486.77,486.77,31.92,"SACRAMENTO CA","Pink Cab"
"37176",47936,"Female",21,19712,1,519.26,519.26,39.44,"SACRAMENTO CA","Pink Cab"
"37177",47937,"Male",18,29980,1,244.19,244.19,21.56,"SACRAMENTO CA","Pink Cab"
"37178",47939,"Male",48,19078,2,432.51,216.255,14.61,"SACRAMENTO CA","Pink Cab"
"37179",47943,"Male",30,21469,1,23.49,23.49,2.12,"SACRAMENTO CA","Pink Cab"
"37180",47944,"Female",21,22516,1,318.45,318.45,21.09,"SACRAMENTO CA","Pink Cab"
"37181",47945,"Male",30,22449,1,142.74,142.74,10.8,"SACRAMENTO CA","Yellow Cab"
"37182",47946,"Female",43,8349,3,877.39,292.463333333333,22.2433333333333,"SACRAMENTO CA","Pink Cab"
"37183",47947,"Male",63,21455,2,952.54,476.27,28.84,"SACRAMENTO CA","Pink Cab"
"37184",47949,"Female",27,8277,1,84.05,84.05,6.36,"SACRAMENTO CA","Yellow Cab"
"37185",47953,"Female",25,3758,2,389.4,194.7,15.06,"SACRAMENTO CA","Pink Cab"
"37186",47956,"Male",38,16728,1,137.19,137.19,8.82,"SACRAMENTO CA","Yellow Cab"
"37187",47958,"Male",39,5355,1,367.24,367.24,21.12,"SACRAMENTO CA","Yellow Cab"
"37188",47962,"Female",38,7587,2,1029.83,514.915,44.84,"SACRAMENTO CA","Pink Cab"
"37189",47963,"Female",39,7730,1,245.97,245.97,18.4,"SACRAMENTO CA","Yellow Cab"
"37190",47965,"Male",45,15408,3,837.14,279.046666666667,21.4133333333333,"SACRAMENTO CA","Yellow Cab"
"37191",47966,"Female",37,16174,1,453.64,453.64,42.48,"SACRAMENTO CA","Pink Cab"
"37192",47967,"Female",29,23080,2,638.27,319.135,22.01,"SACRAMENTO CA","Yellow Cab"
"37193",47969,"Male",24,20400,2,494.35,247.175,20.7,"SACRAMENTO CA","Pink Cab"
"37194",47970,"Female",37,32475,1,299.68,299.68,19.57,"SACRAMENTO CA","Yellow Cab"
"37195",47975,"Female",40,19384,2,774.07,387.035,30.12,"SACRAMENTO CA","Pink Cab"
"37196",47976,"Male",57,7094,2,99.31,49.655,3.59,"SACRAMENTO CA","Pink Cab"
"37197",47977,"Male",31,3406,1,375.98,375.98,22.26,"SACRAMENTO CA","Pink Cab"
"37198",47981,"Male",38,5911,1,23.28,23.28,2.18,"SACRAMENTO CA","Pink Cab"
"37199",47983,"Male",29,15533,1,362.06,362.06,28.32,"SACRAMENTO CA","Pink Cab"
"37200",47984,"Male",64,9747,1,294.02,294.02,28,"SACRAMENTO CA","Yellow Cab"
"37201",47986,"Female",27,31633,1,624.26,624.26,32.77,"SACRAMENTO CA","Pink Cab"
"37202",47987,"Male",58,15223,1,299.06,299.06,10.1,"SACRAMENTO CA","Yellow Cab"
"37203",47988,"Female",21,22340,1,136.05,136.05,14.04,"SACRAMENTO CA","Pink Cab"
"37204",47990,"Male",36,9645,1,475.94,475.94,41.04,"SACRAMENTO CA","Pink Cab"
"37205",47991,"Male",39,28786,1,226,226,17.85,"SACRAMENTO CA","Pink Cab"
"37206",47993,"Female",34,23477,1,300.41,300.41,18.53,"SACRAMENTO CA","Yellow Cab"
"37207",47994,"Female",35,4400,3,1271.47,423.823333333333,27.97,"SACRAMENTO CA","Pink Cab"
"37208",47995,"Male",22,16197,3,768.45,256.15,21.3,"SACRAMENTO CA","Pink Cab"
"37209",47997,"Male",31,4525,1,100.42,100.42,11.9,"SACRAMENTO CA","Pink Cab"
"37210",47998,"Female",41,9225,1,322.85,322.85,22.89,"SACRAMENTO CA","Pink Cab"
"37211",48000,"Male",60,4462,1,440.25,440.25,32.48,"SACRAMENTO CA","Yellow Cab"
"37212",48001,"Male",23,25720,2,662.45,331.225,28.495,"PITTSBURGH PA","Pink Cab"
"37213",48002,"Male",19,17906,2,749.2,374.6,20.515,"PITTSBURGH PA","Pink Cab"
"37214",48003,"Male",32,23178,1,464.9,464.9,28.71,"PITTSBURGH PA","Pink Cab"
"37215",48004,"Female",41,3335,1,426.06,426.06,31.62,"PITTSBURGH PA","Yellow Cab"
"37216",48015,"Male",39,14291,1,740.01,740.01,42.12,"PITTSBURGH PA","Yellow Cab"
"37217",48016,"Male",22,19460,1,288.44,288.44,17.7,"PITTSBURGH PA","Yellow Cab"
"37218",48020,"Female",24,12248,1,501.27,501.27,29.45,"PITTSBURGH PA","Yellow Cab"
"37219",48022,"Female",58,17060,1,214,214,12.61,"PITTSBURGH PA","Yellow Cab"
"37220",48029,"Female",23,12722,1,218.72,218.72,20.7,"PITTSBURGH PA","Pink Cab"
"37221",48032,"Male",26,30613,1,111.13,111.13,10.8,"PITTSBURGH PA","Pink Cab"
"37222",48033,"Male",50,17857,1,453.65,453.65,22.31,"PITTSBURGH PA","Yellow Cab"
"37223",48035,"Male",41,15380,1,65.77,65.77,6.3,"PITTSBURGH PA","Pink Cab"
"37224",48038,"Male",61,23954,1,458.23,458.23,23.94,"PITTSBURGH PA","Yellow Cab"
"37225",48041,"Female",39,32401,1,521.48,521.48,44.85,"PITTSBURGH PA","Pink Cab"
"37226",48042,"Female",33,7830,1,372.1,372.1,18.81,"PITTSBURGH PA","Yellow Cab"
"37227",48045,"Male",34,20801,1,1485.77,1485.77,42.48,"PITTSBURGH PA","Yellow Cab"
"37228",48049,"Male",31,4289,1,543.46,543.46,32.64,"PITTSBURGH PA","Yellow Cab"
"37229",48051,"Male",63,14766,3,864.21,288.07,21.4233333333333,"PITTSBURGH PA","Yellow Cab"
"37230",48052,"Male",32,5570,1,318.5,318.5,38.8,"PITTSBURGH PA","Pink Cab"
"37231",48053,"Male",40,18485,3,957.73,319.243333333333,23.31,"PITTSBURGH PA","Yellow Cab"
"37232",48054,"Female",46,7429,2,817.56,408.78,31.705,"PITTSBURGH PA","Pink Cab"
"37233",48057,"Male",54,20316,2,854.91,427.455,30.7,"PITTSBURGH PA","Pink Cab"
"37234",48061,"Female",32,22408,1,538.31,538.31,30.8,"PITTSBURGH PA","Yellow Cab"
"37235",48064,"Female",20,5931,1,886.29,886.29,42.18,"PITTSBURGH PA","Yellow Cab"
"37236",48067,"Female",54,19762,1,137.23,137.23,15.21,"PITTSBURGH PA","Pink Cab"
"37237",48068,"Male",32,19009,1,273.57,273.57,31.68,"PITTSBURGH PA","Pink Cab"
"37238",48072,"Male",23,12634,1,454.53,454.53,36.63,"PITTSBURGH PA","Pink Cab"
"37239",48073,"Male",28,23078,1,122.51,122.51,10.26,"PITTSBURGH PA","Pink Cab"
"37240",48077,"Male",18,3857,1,207.8,207.8,17.85,"PITTSBURGH PA","Pink Cab"
"37241",48079,"Male",55,8879,1,400.4,400.4,22.77,"PITTSBURGH PA","Yellow Cab"
